Código Departamento|Departamento|Código Entidad|Entidad|Dimensión|Subcategoría|Indicador|Dato Numérico|Dato Cualitativo|Año|Mes|Fuente|Unidad de Medida
25|Cundinamarca|25394|La Palma|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|0,00||2006|12|Ministerio de Justicia y el Derecho|Hectáreas
25|Cundinamarca|25398|La Peña|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|0,00||2006|12|Ministerio de Justicia y el Derecho|Hectáreas
25|Cundinamarca|25402|La Vega|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|0,00||2006|12|Ministerio de Justicia y el Derecho|Hectáreas
25|Cundinamarca|25407|Lenguazaque|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|0,00||2006|12|Ministerio de Justicia y el Derecho|Hectáreas
25|Cundinamarca|25426|Machetá|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|0,00||2006|12|Ministerio de Justicia y el Derecho|Hectáreas
25|Cundinamarca|25430|Madrid|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|0,00||2006|12|Ministerio de Justicia y el Derecho|Hectáreas
25|Cundinamarca|25436|Manta|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|0,00||2006|12|Ministerio de Justicia y el Derecho|Hectáreas
25|Cundinamarca|25438|Medina|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|0,00||2006|12|Ministerio de Justicia y el Derecho|Hectáreas
25|Cundinamarca|25473|Mosquera|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|0,00||2006|12|Ministerio de Justicia y el Derecho|Hectáreas
25|Cundinamarca|25483|Nariño|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|0,00||2006|12|Ministerio de Justicia y el Derecho|Hectáreas
25|Cundinamarca|25486|Nemocón|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|0,00||2006|12|Ministerio de Justicia y el Derecho|Hectáreas
25|Cundinamarca|25488|Nilo|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|0,00||2006|12|Ministerio de Justicia y el Derecho|Hectáreas
25|Cundinamarca|25489|Nimaima|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|0,00||2006|12|Ministerio de Justicia y el Derecho|Hectáreas
25|Cundinamarca|25491|Nocaima|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|0,00||2006|12|Ministerio de Justicia y el Derecho|Hectáreas
25|Cundinamarca|25506|Venecia|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|0,00||2006|12|Ministerio de Justicia y el Derecho|Hectáreas
25|Cundinamarca|25513|Pacho|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|0,00||2006|12|Ministerio de Justicia y el Derecho|Hectáreas
25|Cundinamarca|25518|Paime|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|2,00||2006|12|Ministerio de Justicia y el Derecho|Hectáreas
25|Cundinamarca|25524|Pandi|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|0,00||2006|12|Ministerio de Justicia y el Derecho|Hectáreas
25|Cundinamarca|25530|Paratebueno|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|0,00||2006|12|Ministerio de Justicia y el Derecho|Hectáreas
25|Cundinamarca|25535|Pasca|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|0,00||2006|12|Ministerio de Justicia y el Derecho|Hectáreas
25|Cundinamarca|25572|Puerto Salgar|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|0,00||2006|12|Ministerio de Justicia y el Derecho|Hectáreas
25|Cundinamarca|25580|Pulí|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|0,00||2006|12|Ministerio de Justicia y el Derecho|Hectáreas
25|Cundinamarca|25592|Quebradanegra|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|0,00||2006|12|Ministerio de Justicia y el Derecho|Hectáreas
25|Cundinamarca|25594|Quetame|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|0,00||2006|12|Ministerio de Justicia y el Derecho|Hectáreas
25|Cundinamarca|25596|Quipile|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|0,00||2006|12|Ministerio de Justicia y el Derecho|Hectáreas
25|Cundinamarca|25599|Apulo|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|0,00||2006|12|Ministerio de Justicia y el Derecho|Hectáreas
25|Cundinamarca|25612|Ricaurte|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|0,00||2006|12|Ministerio de Justicia y el Derecho|Hectáreas
25|Cundinamarca|25645|San Antonio del Tequendama|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|0,00||2006|12|Ministerio de Justicia y el Derecho|Hectáreas
25|Cundinamarca|25649|San Bernardo|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|0,00||2006|12|Ministerio de Justicia y el Derecho|Hectáreas
25|Cundinamarca|25653|San Cayetano|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|0,00||2006|12|Ministerio de Justicia y el Derecho|Hectáreas
25|Cundinamarca|25658|San Francisco|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|0,00||2006|12|Ministerio de Justicia y el Derecho|Hectáreas
25|Cundinamarca|25662|San Juan de Río Seco|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|0,00||2006|12|Ministerio de Justicia y el Derecho|Hectáreas
25|Cundinamarca|25718|Sasaima|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|0,00||2006|12|Ministerio de Justicia y el Derecho|Hectáreas
25|Cundinamarca|25736|Sesquilé|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|0,00||2006|12|Ministerio de Justicia y el Derecho|Hectáreas
25|Cundinamarca|25740|Sibaté|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|0,00||2006|12|Ministerio de Justicia y el Derecho|Hectáreas
25|Cundinamarca|25743|Silvania|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|0,00||2006|12|Ministerio de Justicia y el Derecho|Hectáreas
25|Cundinamarca|25745|Simijaca|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|0,00||2006|12|Ministerio de Justicia y el Derecho|Hectáreas
25|Cundinamarca|25754|Soacha|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|0,00||2006|12|Ministerio de Justicia y el Derecho|Hectáreas
25|Cundinamarca|25758|Sopó|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|0,00||2006|12|Ministerio de Justicia y el Derecho|Hectáreas
25|Cundinamarca|25769|Subachoque|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|0,00||2006|12|Ministerio de Justicia y el Derecho|Hectáreas
25|Cundinamarca|25772|Suesca|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|0,00||2006|12|Ministerio de Justicia y el Derecho|Hectáreas
25|Cundinamarca|25777|Supatá|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|0,00||2006|12|Ministerio de Justicia y el Derecho|Hectáreas
25|Cundinamarca|25779|Susa|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|0,00||2006|12|Ministerio de Justicia y el Derecho|Hectáreas
25|Cundinamarca|25781|Sutatausa|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|0,00||2006|12|Ministerio de Justicia y el Derecho|Hectáreas
25|Cundinamarca|25785|Tabio|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|0,00||2006|12|Ministerio de Justicia y el Derecho|Hectáreas
25|Cundinamarca|25793|Tausa|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|0,00||2006|12|Ministerio de Justicia y el Derecho|Hectáreas
25|Cundinamarca|25797|Tena|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|0,00||2006|12|Ministerio de Justicia y el Derecho|Hectáreas
25|Cundinamarca|25799|Tenjo|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|0,00||2006|12|Ministerio de Justicia y el Derecho|Hectáreas
25|Cundinamarca|25805|Tibacuy|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|0,00||2006|12|Ministerio de Justicia y el Derecho|Hectáreas
25|Cundinamarca|25807|Tibirita|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|0,00||2006|12|Ministerio de Justicia y el Derecho|Hectáreas
25|Cundinamarca|25815|Tocaima|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|0,00||2006|12|Ministerio de Justicia y el Derecho|Hectáreas
25|Cundinamarca|25817|Tocancipá|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|0,00||2006|12|Ministerio de Justicia y el Derecho|Hectáreas
25|Cundinamarca|25823|Topaipí|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|2,00||2006|12|Ministerio de Justicia y el Derecho|Hectáreas
25|Cundinamarca|25839|Ubalá|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|0,00||2006|12|Ministerio de Justicia y el Derecho|Hectáreas
25|Cundinamarca|25841|Ubaque|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|0,00||2006|12|Ministerio de Justicia y el Derecho|Hectáreas
25|Cundinamarca|25843|Villa de San Diego de Ubate|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|0,00||2006|12|Ministerio de Justicia y el Derecho|Hectáreas
25|Cundinamarca|25845|Une|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|0,00||2006|12|Ministerio de Justicia y el Derecho|Hectáreas
25|Cundinamarca|25851|Útica|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|0,00||2006|12|Ministerio de Justicia y el Derecho|Hectáreas
25|Cundinamarca|25862|Vergara|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|0,00||2006|12|Ministerio de Justicia y el Derecho|Hectáreas
25|Cundinamarca|25867|Vianí|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|0,00||2006|12|Ministerio de Justicia y el Derecho|Hectáreas
25|Cundinamarca|25871|Villagómez|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|0,00||2006|12|Ministerio de Justicia y el Derecho|Hectáreas
25|Cundinamarca|25873|Villapinzón|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|0,00||2006|12|Ministerio de Justicia y el Derecho|Hectáreas
25|Cundinamarca|25875|Villeta|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|0,00||2006|12|Ministerio de Justicia y el Derecho|Hectáreas
25|Cundinamarca|25878|Viotá|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|0,00||2006|12|Ministerio de Justicia y el Derecho|Hectáreas
25|Cundinamarca|25885|Yacopí|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|113,00||2006|12|Ministerio de Justicia y el Derecho|Hectáreas
25|Cundinamarca|25898|Zipacón|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|0,00||2006|12|Ministerio de Justicia y el Derecho|Hectáreas
25|Cundinamarca|25899|Zipaquirá|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|0,00||2006|12|Ministerio de Justicia y el Derecho|Hectáreas
27|Chocó|27000|Chocó|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|||2006|12|Ministerio de Justicia y el Derecho|Hectáreas
27|Chocó|27001|Quibdó|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|3,00||2006|12|Ministerio de Justicia y el Derecho|Hectáreas
27|Chocó|27006|Acandí|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|0,00||2006|12|Ministerio de Justicia y el Derecho|Hectáreas
27|Chocó|27025|Alto Baudó|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|7,00||2006|12|Ministerio de Justicia y el Derecho|Hectáreas
27|Chocó|27050|Atrato|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|0,00||2006|12|Ministerio de Justicia y el Derecho|Hectáreas
27|Chocó|27073|Bagadó|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|0,00||2006|12|Ministerio de Justicia y el Derecho|Hectáreas
27|Chocó|27075|Bahía Solano|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|0,00||2006|12|Ministerio de Justicia y el Derecho|Hectáreas
27|Chocó|27077|Bajo Baudó|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|82,00||2006|12|Ministerio de Justicia y el Derecho|Hectáreas
27|Chocó|27099|Bojayá|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|0,00||2006|12|Ministerio de Justicia y el Derecho|Hectáreas
27|Chocó|27135|El Cantón del San Pablo|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|0,00||2006|12|Ministerio de Justicia y el Derecho|Hectáreas
27|Chocó|27150|Carmen del Darién|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|0,00||2006|12|Ministerio de Justicia y el Derecho|Hectáreas
27|Chocó|27160|Cértegui|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|0,00||2006|12|Ministerio de Justicia y el Derecho|Hectáreas
27|Chocó|27205|Condoto|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|0,00||2006|12|Ministerio de Justicia y el Derecho|Hectáreas
27|Chocó|27245|El Carmen de Atrato|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|0,00||2006|12|Ministerio de Justicia y el Derecho|Hectáreas
27|Chocó|27250|El Litoral del San Juan|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|3,00||2006|12|Ministerio de Justicia y el Derecho|Hectáreas
27|Chocó|27361|Istmina|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|210,00||2006|12|Ministerio de Justicia y el Derecho|Hectáreas
27|Chocó|27372|Juradó|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|0,00||2006|12|Ministerio de Justicia y el Derecho|Hectáreas
27|Chocó|27413|Lloró|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|0,00||2006|12|Ministerio de Justicia y el Derecho|Hectáreas
27|Chocó|27425|Medio Atrato|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|0,00||2006|12|Ministerio de Justicia y el Derecho|Hectáreas
27|Chocó|27430|Medio Baudó|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|24,00||2006|12|Ministerio de Justicia y el Derecho|Hectáreas
27|Chocó|27450|Medio San Juan|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|0,00||2006|12|Ministerio de Justicia y el Derecho|Hectáreas
27|Chocó|27491|Nóvita|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|237,00||2006|12|Ministerio de Justicia y el Derecho|Hectáreas
27|Chocó|27495|Nuquí|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|2,00||2006|12|Ministerio de Justicia y el Derecho|Hectáreas
27|Chocó|27580|Río Iró|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|0,00||2006|12|Ministerio de Justicia y el Derecho|Hectáreas
27|Chocó|27600|Río Quito|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|0,00||2006|12|Ministerio de Justicia y el Derecho|Hectáreas
27|Chocó|27615|Riosucio|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|0,00||2006|12|Ministerio de Justicia y el Derecho|Hectáreas
27|Chocó|27660|San José del Palmar|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|0,00||2006|12|Ministerio de Justicia y el Derecho|Hectáreas
27|Chocó|27745|Sipí|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|248,00||2006|12|Ministerio de Justicia y el Derecho|Hectáreas
27|Chocó|27787|Tadó|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|0,00||2006|12|Ministerio de Justicia y el Derecho|Hectáreas
27|Chocó|27800|Unguía|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|0,00||2006|12|Ministerio de Justicia y el Derecho|Hectáreas
27|Chocó|27810|Unión Panamericana|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|0,00||2006|12|Ministerio de Justicia y el Derecho|Hectáreas
41|Huila|41000|Huila|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|||2006|12|Ministerio de Justicia y el Derecho|Hectáreas
41|Huila|41001|Neiva|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|0,00||2006|12|Ministerio de Justicia y el Derecho|Hectáreas
41|Huila|41006|Acevedo|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|0,00||2006|12|Ministerio de Justicia y el Derecho|Hectáreas
41|Huila|41013|Agrado|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|0,00||2006|12|Ministerio de Justicia y el Derecho|Hectáreas
41|Huila|41016|Aipe|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|0,00||2006|12|Ministerio de Justicia y el Derecho|Hectáreas
41|Huila|41020|Algeciras|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|0,00||2006|12|Ministerio de Justicia y el Derecho|Hectáreas
41|Huila|41026|Altamira|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|0,00||2006|12|Ministerio de Justicia y el Derecho|Hectáreas
41|Huila|41078|Baraya|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|0,00||2006|12|Ministerio de Justicia y el Derecho|Hectáreas
41|Huila|41132|Campoalegre|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|0,00||2006|12|Ministerio de Justicia y el Derecho|Hectáreas
41|Huila|41206|Colombia|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|0,00||2006|12|Ministerio de Justicia y el Derecho|Hectáreas
41|Huila|41244|Elías|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|0,00||2006|12|Ministerio de Justicia y el Derecho|Hectáreas
41|Huila|41298|Garzón|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|0,00||2006|12|Ministerio de Justicia y el Derecho|Hectáreas
41|Huila|41306|Gigante|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|0,00||2006|12|Ministerio de Justicia y el Derecho|Hectáreas
41|Huila|41319|Guadalupe|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|0,00||2006|12|Ministerio de Justicia y el Derecho|Hectáreas
41|Huila|41349|Hobo|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|0,00||2006|12|Ministerio de Justicia y el Derecho|Hectáreas
41|Huila|41357|Iquira|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|0,00||2006|12|Ministerio de Justicia y el Derecho|Hectáreas
41|Huila|41359|Isnos|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|0,00||2006|12|Ministerio de Justicia y el Derecho|Hectáreas
41|Huila|41378|La Argentina|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|0,00||2006|12|Ministerio de Justicia y el Derecho|Hectáreas
41|Huila|41396|La Plata|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|0,00||2006|12|Ministerio de Justicia y el Derecho|Hectáreas
41|Huila|41483|Nátaga|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|0,00||2006|12|Ministerio de Justicia y el Derecho|Hectáreas
41|Huila|41503|Oporapa|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|0,00||2006|12|Ministerio de Justicia y el Derecho|Hectáreas
41|Huila|41518|Paicol|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|0,00||2006|12|Ministerio de Justicia y el Derecho|Hectáreas
41|Huila|41524|Palermo|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|0,00||2006|12|Ministerio de Justicia y el Derecho|Hectáreas
41|Huila|41530|Palestina|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|0,00||2006|12|Ministerio de Justicia y el Derecho|Hectáreas
41|Huila|41548|Pital|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|0,00||2006|12|Ministerio de Justicia y el Derecho|Hectáreas
41|Huila|41551|Pitalito|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|0,00||2006|12|Ministerio de Justicia y el Derecho|Hectáreas
41|Huila|41615|Rivera|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|0,00||2006|12|Ministerio de Justicia y el Derecho|Hectáreas
41|Huila|41660|Saladoblanco|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|0,00||2006|12|Ministerio de Justicia y el Derecho|Hectáreas
41|Huila|41668|San Agustín|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|0,00||2006|12|Ministerio de Justicia y el Derecho|Hectáreas
41|Huila|41676|Santa María|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|0,00||2006|12|Ministerio de Justicia y el Derecho|Hectáreas
41|Huila|41770|Suaza|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|0,00||2006|12|Ministerio de Justicia y el Derecho|Hectáreas
41|Huila|41791|Tarqui|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|0,00||2006|12|Ministerio de Justicia y el Derecho|Hectáreas
41|Huila|41797|Tesalia|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|0,00||2006|12|Ministerio de Justicia y el Derecho|Hectáreas
41|Huila|41799|Tello|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|0,00||2006|12|Ministerio de Justicia y el Derecho|Hectáreas
41|Huila|41801|Teruel|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|0,00||2006|12|Ministerio de Justicia y el Derecho|Hectáreas
41|Huila|41807|Timaná|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|0,00||2006|12|Ministerio de Justicia y el Derecho|Hectáreas
41|Huila|41872|Villavieja|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|0,00||2006|12|Ministerio de Justicia y el Derecho|Hectáreas
41|Huila|41885|Yaguará|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|0,00||2006|12|Ministerio de Justicia y el Derecho|Hectáreas
44|La Guajira|44000|La Guajira|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|||2006|12|Ministerio de Justicia y el Derecho|Hectáreas
44|La Guajira|44001|Riohacha|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|0,00||2006|12|Ministerio de Justicia y el Derecho|Hectáreas
44|La Guajira|44035|Albania|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|0,00||2006|12|Ministerio de Justicia y el Derecho|Hectáreas
44|La Guajira|44078|Barrancas|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|0,00||2006|12|Ministerio de Justicia y el Derecho|Hectáreas
44|La Guajira|44090|Dibulla|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|166,00||2006|12|Ministerio de Justicia y el Derecho|Hectáreas
44|La Guajira|44098|Distracción|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|0,00||2006|12|Ministerio de Justicia y el Derecho|Hectáreas
44|La Guajira|44110|El Molino|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|0,00||2006|12|Ministerio de Justicia y el Derecho|Hectáreas
44|La Guajira|44279|Fonseca|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|0,00||2006|12|Ministerio de Justicia y el Derecho|Hectáreas
44|La Guajira|44378|Hatonuevo|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|0,00||2006|12|Ministerio de Justicia y el Derecho|Hectáreas
44|La Guajira|44420|La Jagua del Pilar|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|0,00||2006|12|Ministerio de Justicia y el Derecho|Hectáreas
44|La Guajira|44430|Maicao|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|0,00||2006|12|Ministerio de Justicia y el Derecho|Hectáreas
44|La Guajira|44560|Manaure|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|0,00||2006|12|Ministerio de Justicia y el Derecho|Hectáreas
44|La Guajira|44650|San Juan del Cesar|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|0,00||2006|12|Ministerio de Justicia y el Derecho|Hectáreas
44|La Guajira|44847|Uribia|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|0,00||2006|12|Ministerio de Justicia y el Derecho|Hectáreas
44|La Guajira|44855|Urumita|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|0,00||2006|12|Ministerio de Justicia y el Derecho|Hectáreas
44|La Guajira|44874|Villanueva|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|0,00||2006|12|Ministerio de Justicia y el Derecho|Hectáreas
47|Magdalena|47000|Magdalena|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|||2006|12|Ministerio de Justicia y el Derecho|Hectáreas
47|Magdalena|47001|Santa Marta|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|258,00||2006|12|Ministerio de Justicia y el Derecho|Hectáreas
47|Magdalena|47030|Algarrobo|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|0,00||2006|12|Ministerio de Justicia y el Derecho|Hectáreas
47|Magdalena|47053|Aracataca|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|0,00||2006|12|Ministerio de Justicia y el Derecho|Hectáreas
47|Magdalena|47058|Ariguaní|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|0,00||2006|12|Ministerio de Justicia y el Derecho|Hectáreas
47|Magdalena|47161|Cerro San Antonio|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|0,00||2006|12|Ministerio de Justicia y el Derecho|Hectáreas
47|Magdalena|47170|Chibolo|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|0,00||2006|12|Ministerio de Justicia y el Derecho|Hectáreas
47|Magdalena|47189|Ciénaga|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|13,00||2006|12|Ministerio de Justicia y el Derecho|Hectáreas
47|Magdalena|47205|Concordia|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|0,00||2006|12|Ministerio de Justicia y el Derecho|Hectáreas
47|Magdalena|47245|El Banco|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|0,00||2006|12|Ministerio de Justicia y el Derecho|Hectáreas
47|Magdalena|47258|El Piñón|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|0,00||2006|12|Ministerio de Justicia y el Derecho|Hectáreas
47|Magdalena|47268|El Retén|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|0,00||2006|12|Ministerio de Justicia y el Derecho|Hectáreas
47|Magdalena|47288|Fundación|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|0,00||2006|12|Ministerio de Justicia y el Derecho|Hectáreas
47|Magdalena|47318|Guamal|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|0,00||2006|12|Ministerio de Justicia y el Derecho|Hectáreas
47|Magdalena|47460|Nueva Granada|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|0,00||2006|12|Ministerio de Justicia y el Derecho|Hectáreas
